investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,amount
INV002824,2025-05-01,101207,SIP,54639,Rajasthan,Jaipur,T30,56+,Male,42.5,Cheque,VERIFIED,54639
INV002205,2025-05-01,148569,SIP,2645,Gujarat,Surat,T30,26-35,Female,10.9,UPI,VERIFIED,2645
INV001901,2025-05-01,120841,SIP,13317,Delhi,New Delhi,T30,18-25,Female,3.4,UPI,VERIFIED,13317
INV002090,2025-05-01,102886,SIP,12135,Maharashtra,Mumbai,T30,26-35,Male,23.7,Net Banking,VERIFIED,12135
INV000829,2025-05-01,102887,SIP,1095,West Bengal,Kolkata,T30,26-35,Female,23.1,Cheque,VERIFIED,1095
INV003602,2025-05-01,119120,Redemption,116886,Maharashtra,Nashik,B30,46-55,Male,75.4,Cheque,PENDING,116886
INV000397,2025-05-01,118634,SIP,441,Gujarat,Ahmedabad,T30,36-45,Female,25.4,UPI,VERIFIED,441
INV002300,2025-05-01,149323,SIP,29001,Punjab,Amritsar,B30,36-45,Female,21.1,UPI,VERIFIED,29001
INV003887,2025-05-01,119120,Redemption,485063,Rajasthan,Udaipur,B30,56+,Female,54.1,Mandate,VERIFIED,485063
INV001909,2025-05-01,120507,SIP,4286,Telangana,Hyderabad,T30,36-45,Male,34.2,Cheque,VERIFIED,4286
INV002890,2025-05-01,149322,SIP,41080,Rajasthan,Jaipur,T30,36-45,Female,49.2,Cheque,VERIFIED,41080
INV000054,2025-05-01,119092,Lumpsum,266293,Telangana,Hyderabad,T30,46-55,Female,37.5,Net Banking,VERIFIED,266293
INV003769,2025-05-01,119599,SIP,8539,Gujarat,Ahmedabad,T30,46-55,Female,74.8,Mandate,PENDING,8539
INV001973,2025-05-01,120507,SIP,56792,Maharashtra,Mumbai,T30,36-45,Male,13.5,Cheque,VERIFIED,56792
INV000388,2025-05-01,119095,SIP,6645,Maharashtra,Nashik,B30,36-45,Male,33.6,UPI,VERIFIED,6645
INV003473,2025-05-01,120504,SIP,7274,Telangana,Hyderabad,T30,26-35,Male,16.5,Cheque,PENDING,7274
INV001852,2025-05-01,125497,Redemption,248609,Telangana,Hyderabad,T30,26-35,Male,21.7,Mandate,VERIFIED,248609
INV003314,2025-05-01,120844,SIP,48988,Telangana,Hyderabad,T30,36-45,Female,25.6,Mandate,VERIFIED,48988
INV004181,2025-05-01,125498,SIP,2459,Uttar Pradesh,Lucknow,T30,26-35,Female,17.8,UPI,VERIFIED,2459
INV000559,2025-05-01,149323,Lumpsum,145156,Madhya Pradesh,Indore,T30,26-35,Male,6.1,UPI,VERIFIED,145156
INV000156,2025-05-01,102887,SIP,2368,Telangana,Hyderabad,T30,46-55,Male,29.1,Cheque,VERIFIED,2368
INV002627,2025-05-01,100016,SIP,7691,West Bengal,Kolkata,T30,26-35,Male,19.0,Net Banking,VERIFIED,7691
INV001848,2025-05-01,101208,SIP,27580,Punjab,Chandigarh,T30,26-35,Male,10.9,Cheque,VERIFIED,27580
INV003525,2025-05-01,102886,SIP,13960,Karnataka,Mysore,B30,36-45,Male,36.1,Cheque,VERIFIED,13960
INV002496,2025-05-01,102885,SIP,489,Karnataka,Mysore,B30,36-45,Male,40.5,UPI,VERIFIED,489
INV003459,2025-05-01,149324,SIP,12214,Karnataka,Mysore,B30,26-35,Female,23.5,Cheque,VERIFIED,12214
INV000217,2025-05-01,120843,Redemption,7892,Tamil Nadu,Chennai,T30,56+,Male,50.1,Mandate,VERIFIED,7892
INV003123,2025-05-01,102887,Lumpsum,105046,Haryana,Faridabad,B30,36-45,Male,36.2,Net Banking,VERIFIED,105046
INV002128,2025-05-01,102885,SIP,8260,Rajasthan,Udaipur,B30,26-35,Female,21.6,Mandate,VERIFIED,8260
INV003365,2025-05-01,119599,SIP,522,Uttar Pradesh,Agra,B30,26-35,Male,12.7,Net Banking,VERIFIED,522
INV000113,2025-05-01,125497,Redemption,488413,Punjab,Chandigarh,T30,26-35,Female,7.3,Mandate,VERIFIED,488413
INV000415,2025-05-01,149323,SIP,429,Maharashtra,Pune,T30,36-45,Female,20.3,Net Banking,VERIFIED,429
INV003451,2025-05-01,149323,SIP,8091,Punjab,Amritsar,B30,18-25,Female,5.2,Cheque,VERIFIED,8091
INV004289,2025-05-01,149323,SIP,10297,Karnataka,Bangalore,T30,26-35,Male,14.8,Mandate,VERIFIED,10297
INV000417,2025-05-01,125498,SIP,1936,Haryana,Gurugram,T30,26-35,Female,13.5,Mandate,VERIFIED,1936
INV002073,2025-05-01,148569,SIP,52385,Uttar Pradesh,Kanpur,B30,56+,Male,73.1,Mandate,VERIFIED,52385
INV004734,2025-05-01,118635,SIP,11307,Uttar Pradesh,Kanpur,B30,36-45,Male,32.4,UPI,VERIFIED,11307
INV002733,2025-05-01,120844,SIP,8309,Punjab,Chandigarh,T30,26-35,Male,19.0,Net Banking,VERIFIED,8309
INV003235,2025-05-02,100016,Lumpsum,223905,Haryana,Faridabad,B30,56+,Male,19.0,Mandate,VERIFIED,223905
INV004230,2025-05-02,120507,Lumpsum,330213,Karnataka,Bangalore,T30,18-25,Female,7.4,Net Banking,VERIFIED,330213
INV003352,2025-05-02,148569,SIP,28451,Maharashtra,Mumbai,T30,36-45,Male,59.3,UPI,VERIFIED,28451
INV000443,2025-05-02,149322,Lumpsum,280575,Punjab,Chandigarh,T30,26-35,Male,18.7,Cheque,VERIFIED,280575
INV000228,2025-05-02,119120,SIP,976,Karnataka,Bangalore,T30,26-35,Male,7.2,Net Banking,VERIFIED,976
INV000234,2025-05-02,120507,SIP,844,Tamil Nadu,Coimbatore,B30,26-35,Male,23.8,Cheque,PENDING,844
INV002056,2025-05-02,148568,SIP,3518,Madhya Pradesh,Bhopal,B30,18-25,Female,3.4,Cheque,VERIFIED,3518
INV004881,2025-05-02,102887,Lumpsum,235669,Delhi,New Delhi,T30,18-25,Male,3.8,Mandate,VERIFIED,235669
INV004495,2025-05-02,118635,Redemption,244909,Punjab,Amritsar,B30,36-45,Female,24.4,UPI,VERIFIED,244909
INV000830,2025-05-02,120504,Lumpsum,107158,Tamil Nadu,Chennai,T30,36-45,Female,43.0,Net Banking,VERIFIED,107158
INV004118,2025-05-02,148567,SIP,2214,Punjab,Chandigarh,T30,36-45,Male,26.2,Mandate,PENDING,2214
INV003825,2025-05-02,119092,SIP,469,Telangana,Hyderabad,T30,56+,Male,69.6,Net Banking,PENDING,469
INV003253,2025-05-02,118635,SIP,1192,West Bengal,Kolkata,T30,56+,Male,30.2,Net Banking,VERIFIED,1192
INV004875,2025-05-02,120504,SIP,7451,West Bengal,Kolkata,T30,26-35,Male,25.0,Net Banking,VERIFIED,7451
INV003987,2025-05-02,149322,Redemption,24432,Tamil Nadu,Coimbatore,B30,26-35,Female,24.1,Mandate,VERIFIED,24432
INV001606,2025-05-02,120504,SIP,27187,Punjab,Amritsar,B30,26-35,Female,23.4,UPI,VERIFIED,27187
INV001473,2025-05-02,119095,SIP,51697,Delhi,Gurugram,T30,36-45,Male,29.1,Cheque,VERIFIED,51697
INV004924,2025-05-02,120503,SIP,11778,Telangana,Hyderabad,T30,36-45,Male,16.1,Cheque,VERIFIED,11778
INV001387,2025-05-02,119093,SIP,7834,Tamil Nadu,Chennai,T30,36-45,Male,37.4,Mandate,VERIFIED,7834
INV003017,2025-05-02,120505,SIP,2069,West Bengal,Kolkata,T30,56+,Male,75.3,Mandate,VERIFIED,2069
INV004223,2025-05-02,119552,SIP,496,Uttar Pradesh,Agra,B30,36-45,Female,49.3,Net Banking,PENDING,496
INV002420,2025-05-02,119552,Lumpsum,254787,Karnataka,Mysore,B30,26-35,Female,6.4,Mandate,VERIFIED,254787
INV001389,2025-05-02,119095,Lumpsum,172876,Karnataka,Mysore,B30,46-55,Female,39.7,Net Banking,VERIFIED,172876
INV003193,2025-05-02,120505,SIP,47666,Rajasthan,Jaipur,T30,36-45,Male,40.4,Mandate,VERIFIED,47666
INV001273,2025-05-02,100025,SIP,3083,West Bengal,Kolkata,T30,36-45,Male,18.7,UPI,VERIFIED,3083
INV000806,2025-05-02,119092,Lumpsum,94697,Maharashtra,Pune,T30,46-55,Male,90.4,Mandate,VERIFIED,94697
INV004776,2025-05-02,120504,SIP,8122,Punjab,Chandigarh,T30,36-45,Male,22.9,UPI,VERIFIED,8122
INV000132,2025-05-02,100016,SIP,8665,Karnataka,Bangalore,T30,46-55,Female,37.1,Net Banking,VERIFIED,8665
INV002411,2025-05-02,119093,SIP,20132,Rajasthan,Jaipur,T30,46-55,Male,38.4,Mandate,VERIFIED,20132
INV003846,2025-05-02,102886,SIP,6132,Uttar Pradesh,Agra,B30,46-55,Female,44.2,Cheque,VERIFIED,6132
INV004063,2025-05-02,100033,SIP,2342,Haryana,Gurugram,T30,36-45,Male,19.3,Net Banking,VERIFIED,2342
INV003259,2025-05-02,149323,SIP,8457,West Bengal,Kolkata,T30,56+,Male,42.1,UPI,VERIFIED,8457
INV001777,2025-05-02,148568,SIP,2106,West Bengal,Kolkata,T30,18-25,Female,7.6,Mandate,VERIFIED,2106
INV000039,2025-05-02,101207,Lumpsum,276313,Madhya Pradesh,Bhopal,B30,26-35,Male,6.5,UPI,VERIFIED,276313
INV001346,2025-05-02,148569,Lumpsum,291467,Gujarat,Surat,T30,18-25,Male,5.7,Cheque,VERIFIED,291467
INV002277,2025-05-02,100033,Lumpsum,376952,Haryana,Gurugram,T30,26-35,Female,10.3,Cheque,VERIFIED,376952
INV001944,2025-05-02,148567,Redemption,93574,Telangana,Hyderabad,T30,18-25,Male,4.4,Mandate,VERIFIED,93574
INV004130,2025-05-02,120842,Redemption,263286,Punjab,Amritsar,B30,36-45,Male,57.9,Cheque,VERIFIED,263286
INV004565,2025-05-02,101208,SIP,1156,Gujarat,Surat,T30,26-35,Male,9.2,Mandate,VERIFIED,1156
INV004477,2025-05-02,120841,SIP,2824,Delhi,Gurugram,T30,46-55,Female,88.3,Mandate,VERIFIED,2824
INV000236,2025-05-02,119093,SIP,17832,Karnataka,Bangalore,T30,36-45,Male,26.2,Cheque,VERIFIED,17832
INV002553,2025-05-02,120504,Lumpsum,289032,Gujarat,Ahmedabad,T30,36-45,Female,47.8,Net Banking,VERIFIED,289032
INV000739,2025-05-02,120844,Lumpsum,520635,Uttar Pradesh,Agra,B30,46-55,Female,97.0,Net Banking,VERIFIED,520635
INV004764,2025-05-02,118634,SIP,408,Punjab,Amritsar,B30,46-55,Female,79.4,Net Banking,VERIFIED,408
INV000254,2025-05-02,100016,SIP,50586,Haryana,Gurugram,T30,18-25,Female,3.7,Net Banking,VERIFIED,50586
INV004765,2025-05-02,119598,Lumpsum,209708,Haryana,Gurugram,T30,26-35,Male,10.4,Net Banking,VERIFIED,209708
INV002250,2025-05-02,120843,Lumpsum,391411,Telangana,Hyderabad,T30,36-45,Male,20.4,Mandate,VERIFIED,391411
INV003788,2025-05-02,119552,Redemption,235456,Tamil Nadu,Chennai,T30,18-25,Male,3.1,Net Banking,VERIFIED,235456
INV003055,2025-05-02,119094,SIP,7745,Madhya Pradesh,Indore,T30,26-35,Female,18.0,Cheque,VERIFIED,7745
INV004203,2025-05-02,118634,SIP,8620,Madhya Pradesh,Indore,T30,18-25,Male,7.9,Net Banking,VERIFIED,8620
INV004360,2025-05-02,102887,SIP,45735,Madhya Pradesh,Bhopal,B30,26-35,Female,15.9,Net Banking,VERIFIED,45735
INV003173,2025-05-02,119598,SIP,21422,Gujarat,Surat,T30,18-25,Male,7.1,Mandate,VERIFIED,21422
INV002585,2025-05-02,119092,Lumpsum,460605,Uttar Pradesh,Lucknow,T30,18-25,Male,3.2,Net Banking,VERIFIED,460605
INV002443,2025-05-02,119551,SIP,2279,Telangana,Hyderabad,T30,36-45,Male,57.0,Net Banking,PENDING,2279
INV000539,2025-05-02,102887,SIP,8345,Haryana,Faridabad,B30,26-35,Female,13.4,UPI,VERIFIED,8345
INV004492,2025-05-02,100016,Lumpsum,458646,Madhya Pradesh,Bhopal,B30,26-35,Male,18.6,Net Banking,VERIFIED,458646
INV004868,2025-05-02,118632,SIP,25274,Karnataka,Bangalore,T30,36-45,Male,49.4,Net Banking,PENDING,25274
INV001314,2025-05-02,148568,SIP,8267,Gujarat,Ahmedabad,T30,26-35,Female,19.2,UPI,PENDING,8267
INV001849,2025-05-02,118636,Lumpsum,191627,Gujarat,Ahmedabad,T30,36-45,Female,49.3,UPI,VERIFIED,191627
INV003538,2025-05-02,120505,Redemption,145835,Telangana,Hyderabad,T30,26-35,Male,14.4,Net Banking,VERIFIED,145835
INV003607,2025-05-02,148569,SIP,8549,Delhi,Gurugram,T30,18-25,Male,4.7,Mandate,VERIFIED,8549
INV000792,2025-05-02,119094,SIP,5843,Madhya Pradesh,Bhopal,B30,26-35,Female,14.0,Mandate,VERIFIED,5843
INV003113,2025-05-02,118635,SIP,2896,Rajasthan,Jaipur,T30,26-35,Male,22.0,UPI,VERIFIED,2896
INV002418,2025-05-02,120842,SIP,2420,Haryana,Faridabad,B30,36-45,Male,34.0,Mandate,VERIFIED,2420
INV003567,2025-05-02,148567,Redemption,465686,Tamil Nadu,Chennai,T30,46-55,Male,76.1,Net Banking,VERIFIED,465686
INV000306,2025-05-02,120504,SIP,2817,Maharashtra,Mumbai,T30,26-35,Female,19.4,UPI,VERIFIED,2817
INV002549,2025-05-03,119551,Lumpsum,537870,Delhi,New Delhi,T30,26-35,Male,12.5,Mandate,VERIFIED,537870
INV002423,2025-05-03,125497,Lumpsum,354954,Haryana,Gurugram,T30,46-55,Male,38.7,Net Banking,VERIFIED,354954
INV004103,2025-05-03,120505,SIP,1068,Gujarat,Ahmedabad,T30,46-55,Male,45.0,Mandate,VERIFIED,1068
INV000081,2025-05-03,101208,SIP,11787,Gujarat,Surat,T30,36-45,Male,31.0,Mandate,VERIFIED,11787
INV002726,2025-05-03,148568,SIP,9687,Gujarat,Ahmedabad,T30,36-45,Male,16.9,Net Banking,VERIFIED,9687
INV000979,2025-05-03,102885,Lumpsum,439113,Karnataka,Bangalore,T30,26-35,Male,24.7,UPI,VERIFIED,439113
INV000641,2025-05-03,119093,SIP,16787,Punjab,Amritsar,B30,26-35,Male,14.5,Mandate,VERIFIED,16787
INV002172,2025-05-03,125497,SIP,52421,Rajasthan,Jaipur,T30,46-55,Female,56.0,Cheque,VERIFIED,52421
INV004926,2025-05-03,101208,Lumpsum,162956,Karnataka,Mysore,B30,36-45,Male,45.3,UPI,VERIFIED,162956
INV001745,2025-05-03,119599,SIP,2292,Madhya Pradesh,Indore,T30,18-25,Male,7.3,Net Banking,VERIFIED,2292
INV001758,2025-05-03,120505,SIP,1085,Gujarat,Surat,T30,18-25,Female,7.9,Mandate,VERIFIED,1085
INV000291,2025-05-03,118633,SIP,16876,Madhya Pradesh,Indore,T30,18-25,Female,6.2,Mandate,VERIFIED,16876
INV001488,2025-05-03,102886,SIP,5471,Punjab,Chandigarh,T30,18-25,Female,5.2,UPI,PENDING,5471
INV004925,2025-05-03,120503,Redemption,190906,Maharashtra,Pune,T30,18-25,Female,5.4,Net Banking,VERIFIED,190906
INV004352,2025-05-03,149323,SIP,2624,Punjab,Chandigarh,T30,18-25,Female,5.8,Cheque,VERIFIED,2624
INV002700,2025-05-03,120843,SIP,13549,Tamil Nadu,Coimbatore,B30,26-35,Male,8.1,Cheque,VERIFIED,13549
INV004226,2025-05-03,149324,Lumpsum,396000,Punjab,Chandigarh,T30,18-25,Male,3.9,Mandate,VERIFIED,396000
INV000319,2025-05-03,102886,SIP,7735,Maharashtra,Mumbai,T30,56+,Male,74.8,UPI,VERIFIED,7735
INV004494,2025-05-03,101208,SIP,23293,Delhi,Noida,T30,26-35,Female,22.0,UPI,VERIFIED,23293
INV004775,2025-05-03,149322,SIP,14182,Maharashtra,Mumbai,T30,18-25,Male,4.3,Net Banking,VERIFIED,14182
INV004899,2025-05-03,120842,Redemption,243876,Delhi,New Delhi,T30,36-45,Male,39.4,Net Banking,VERIFIED,243876
INV004555,2025-05-03,118636,SIP,25332,Uttar Pradesh,Lucknow,T30,36-45,Female,24.4,Cheque,VERIFIED,25332
INV003470,2025-05-03,101208,SIP,3217,Uttar Pradesh,Kanpur,B30,18-25,Male,3.8,Mandate,VERIFIED,3217
INV002238,2025-05-03,118633,SIP,3391,Gujarat,Surat,T30,36-45,Male,58.3,UPI,VERIFIED,3391
INV002500,2025-05-03,119599,Lumpsum,138317,Delhi,New Delhi,T30,26-35,Male,14.7,Cheque,VERIFIED,138317
INV004660,2025-05-03,100016,SIP,565,Uttar Pradesh,Agra,B30,18-25,Male,4.9,Mandate,VERIFIED,565
INV004337,2025-05-03,125497,Lumpsum,383046,Delhi,Noida,T30,18-25,Male,4.0,Net Banking,PENDING,383046
INV003450,2025-05-03,118633,SIP,44907,Maharashtra,Nashik,B30,18-25,Female,4.2,Net Banking,VERIFIED,44907
INV002622,2025-05-03,119093,SIP,1718,Karnataka,Mysore,B30,18-25,Female,4.0,Cheque,PENDING,1718
INV000493,2025-05-03,100016,SIP,4187,Punjab,Chandigarh,T30,18-25,Male,4.2,Mandate,VERIFIED,4187
INV002733,2025-05-03,119599,SIP,11337,Punjab,Chandigarh,T30,26-35,Male,19.0,Net Banking,VERIFIED,11337
INV003812,2025-05-03,120841,SIP,2597,Haryana,Faridabad,B30,18-25,Female,3.6,Mandate,VERIFIED,2597
INV002251,2025-05-03,149322,SIP,59848,Punjab,Chandigarh,T30,26-35,Female,16.8,Cheque,VERIFIED,59848
INV003336,2025-05-03,148568,SIP,42322,Punjab,Amritsar,B30,46-55,Female,45.8,Net Banking,VERIFIED,42322
INV002828,2025-05-03,101206,Lumpsum,80330,West Bengal,Kolkata,T30,26-35,Male,21.8,UPI,VERIFIED,80330
INV002112,2025-05-03,148569,SIP,4724,Madhya Pradesh,Indore,T30,56+,Male,41.3,Net Banking,VERIFIED,4724
INV000128,2025-05-03,119552,SIP,805,Rajasthan,Jaipur,T30,36-45,Female,50.9,Cheque,VERIFIED,805
INV000722,2025-05-03,100033,Redemption,192610,Punjab,Chandigarh,T30,26-35,Female,8.1,Net Banking,VERIFIED,192610
INV002111,2025-05-03,119093,Lumpsum,176368,Telangana,Hyderabad,T30,36-45,Female,29.2,Cheque,VERIFIED,176368
INV002933,2025-05-03,102885,SIP,547,Madhya Pradesh,Indore,T30,36-45,Female,39.4,UPI,VERIFIED,547
INV002269,2025-05-03,119120,Lumpsum,351613,Punjab,Amritsar,B30,36-45,Female,49.0,Cheque,VERIFIED,351613
INV000337,2025-05-03,119599,SIP,8151,Haryana,Faridabad,B30,56+,Female,73.4,Mandate,VERIFIED,8151
INV002735,2025-05-03,120842,Lumpsum,493283,Tamil Nadu,Coimbatore,B30,18-25,Female,7.6,Mandate,VERIFIED,493283
INV002034,2025-05-03,125498,SIP,932,Uttar Pradesh,Lucknow,T30,26-35,Male,10.0,Mandate,VERIFIED,932
INV000284,2025-05-03,125497,Redemption,251254,Karnataka,Mysore,B30,26-35,Male,7.0,UPI,VERIFIED,251254
INV003775,2025-05-03,120843,SIP,45558,Maharashtra,Mumbai,T30,56+,Male,12.8,Mandate,VERIFIED,45558
INV002860,2025-05-03,125498,SIP,54206,Madhya Pradesh,Indore,T30,46-55,Male,18.9,Net Banking,VERIFIED,54206
INV004208,2025-05-03,100033,SIP,2770,West Bengal,Kolkata,T30,36-45,Male,53.3,Net Banking,VERIFIED,2770
INV004050,2025-05-03,118636,Lumpsum,91624,West Bengal,Kolkata,T30,26-35,Male,15.5,Mandate,VERIFIED,91624
INV002153,2025-05-03,100016,SIP,2293,Maharashtra,Nashik,B30,18-25,Female,3.5,Cheque,VERIFIED,2293
INV004062,2025-05-03,119551,SIP,5130,Delhi,Noida,T30,36-45,Female,39.9,Net Banking,VERIFIED,5130
INV001111,2025-05-03,118633,SIP,887,Delhi,Gurugram,T30,18-25,Male,7.8,UPI,VERIFIED,887
INV000774,2025-05-03,101208,SIP,53471,Telangana,Hyderabad,T30,36-45,Male,34.9,Cheque,VERIFIED,53471
INV004721,2025-05-03,119094,SIP,2512,Delhi,New Delhi,T30,26-35,Female,18.9,Net Banking,VERIFIED,2512
INV003024,2025-05-03,125498,SIP,13382,Maharashtra,Pune,T30,36-45,Female,43.1,Net Banking,VERIFIED,13382
INV003948,2025-05-03,118634,SIP,52497,Madhya Pradesh,Indore,T30,18-25,Female,7.5,UPI,VERIFIED,52497
INV001204,2025-05-03,148569,Lumpsum,345664,Delhi,New Delhi,T30,36-45,Male,15.3,Net Banking,VERIFIED,345664
INV001206,2025-05-03,102885,SIP,26124,Delhi,Noida,T30,26-35,Male,11.7,Mandate,VERIFIED,26124
INV003380,2025-05-03,148569,Lumpsum,126988,Delhi,Noida,T30,36-45,Male,21.0,Net Banking,VERIFIED,126988
INV003002,2025-05-03,102885,Lumpsum,179608,Maharashtra,Pune,T30,26-35,Male,17.0,Cheque,VERIFIED,179608
INV004957,2025-05-03,149323,Lumpsum,400091,Delhi,New Delhi,T30,36-45,Male,51.2,Net Banking,VERIFIED,400091
INV001190,2025-05-03,149324,SIP,5312,Maharashtra,Mumbai,T30,26-35,Male,15.6,Mandate,VERIFIED,5312
INV000524,2025-05-04,100016,SIP,44013,West Bengal,Kolkata,T30,56+,Male,37.4,Mandate,VERIFIED,44013
INV004954,2025-05-04,100025,Redemption,49463,Haryana,Faridabad,B30,26-35,Female,6.6,Mandate,VERIFIED,49463
INV000265,2025-05-04,101208,Lumpsum,110733,Madhya Pradesh,Bhopal,B30,36-45,Male,14.1,Cheque,VERIFIED,110733
INV004513,2025-05-04,120841,SIP,9870,Karnataka,Mysore,B30,36-45,Female,16.9,UPI,VERIFIED,9870
INV004753,2025-05-04,118635,SIP,29251,Karnataka,Mysore,B30,36-45,Female,18.4,Net Banking,VERIFIED,29251
INV003081,2025-05-04,119092,Lumpsum,55115,Delhi,Gurugram,T30,56+,Female,73.4,Net Banking,VERIFIED,55115
INV002001,2025-05-04,120505,SIP,2531,Uttar Pradesh,Kanpur,B30,36-45,Female,38.4,UPI,VERIFIED,2531
INV004096,2025-05-04,120505,Redemption,60785,Tamil Nadu,Coimbatore,B30,36-45,Male,57.1,Mandate,VERIFIED,60785
INV002809,2025-05-04,101207,SIP,3199,Uttar Pradesh,Agra,B30,36-45,Male,48.6,Cheque,VERIFIED,3199
INV003898,2025-05-04,119094,Lumpsum,320055,Madhya Pradesh,Indore,T30,26-35,Male,6.2,Net Banking,PENDING,320055
INV004440,2025-05-04,120503,SIP,16198,Telangana,Hyderabad,T30,36-45,Male,33.5,Mandate,VERIFIED,16198
INV002648,2025-05-04,125497,SIP,511,Punjab,Chandigarh,T30,36-45,Male,57.1,Net Banking,VERIFIED,511
INV002035,2025-05-04,149323,SIP,50379,Tamil Nadu,Chennai,T30,36-45,Male,12.2,Mandate,VERIFIED,50379
INV000845,2025-05-04,119093,Redemption,274557,Uttar Pradesh,Kanpur,B30,36-45,Male,17.5,Mandate,VERIFIED,274557
INV001978,2025-05-04,119095,SIP,2491,Telangana,Hyderabad,T30,36-45,Male,15.5,Mandate,VERIFIED,2491
INV000910,2025-05-04,120504,SIP,2464,Madhya Pradesh,Indore,T30,46-55,Male,58.8,UPI,PENDING,2464
INV004191,2025-05-04,119095,SIP,2554,Maharashtra,Nashik,B30,26-35,Female,19.5,UPI,PENDING,2554
INV004807,2025-05-04,125497,SIP,4418,Maharashtra,Mumbai,T30,36-45,Male,31.4,Mandate,PENDING,4418
INV003873,2025-05-04,120506,SIP,23574,Telangana,Hyderabad,T30,36-45,Female,37.2,Net Banking,VERIFIED,23574
INV003173,2025-05-04,100025,SIP,14431,Gujarat,Surat,T30,18-25,Male,7.1,Net Banking,VERIFIED,14431
INV003877,2025-05-04,118632,SIP,51080,Rajasthan,Udaipur,B30,36-45,Female,25.4,Cheque,VERIFIED,51080
INV000545,2025-05-04,119120,SIP,4965,Telangana,Hyderabad,T30,26-35,Male,23.6,Cheque,VERIFIED,4965
INV004143,2025-05-04,101208,Lumpsum,154684,Gujarat,Ahmedabad,T30,18-25,Male,7.4,Mandate,VERIFIED,154684
INV002124,2025-05-04,119094,Lumpsum,292154,Tamil Nadu,Coimbatore,B30,18-25,Male,5.0,UPI,VERIFIED,292154
INV001747,2025-05-04,101206,SIP,40802,Madhya Pradesh,Indore,T30,18-25,Female,3.8,Cheque,VERIFIED,40802
INV000263,2025-05-04,120844,SIP,7857,Madhya Pradesh,Bhopal,B30,56+,Male,21.8,UPI,VERIFIED,7857
INV004240,2025-05-04,119120,SIP,1786,Maharashtra,Mumbai,T30,18-25,Male,7.1,Mandate,VERIFIED,1786
INV004819,2025-05-04,120503,Lumpsum,244855,Telangana,Hyderabad,T30,26-35,Female,14.8,Cheque,VERIFIED,244855
INV000437,2025-05-04,101207,SIP,2376,Telangana,Hyderabad,T30,26-35,Female,6.1,Cheque,VERIFIED,2376
INV004945,2025-05-04,118634,Lumpsum,84489,West Bengal,Kolkata,T30,36-45,Female,56.8,Net Banking,VERIFIED,84489
INV000754,2025-05-04,149324,Redemption,31542,West Bengal,Kolkata,T30,26-35,Male,8.0,Mandate,VERIFIED,31542
INV000691,2025-05-04,119093,Redemption,565250,Tamil Nadu,Chennai,T30,18-25,Female,7.8,Cheque,PENDING,565250
INV002189,2025-05-04,149324,SIP,1168,Uttar Pradesh,Lucknow,T30,36-45,Male,37.4,Net Banking,VERIFIED,1168
INV003297,2025-05-04,119598,SIP,8150,Madhya Pradesh,Bhopal,B30,36-45,Female,16.3,Mandate,VERIFIED,8150
INV001775,2025-05-04,120503,SIP,48562,Uttar Pradesh,Kanpur,B30,26-35,Female,8.3,Cheque,VERIFIED,48562
INV001796,2025-05-04,148569,Lumpsum,224523,Telangana,Hyderabad,T30,18-25,Male,6.7,UPI,VERIFIED,224523
INV001930,2025-05-04,101207,SIP,7917,Tamil Nadu,Chennai,T30,26-35,Female,8.8,Mandate,VERIFIED,7917
INV002746,2025-05-04,119599,SIP,2582,Delhi,Noida,T30,26-35,Male,23.2,UPI,VERIFIED,2582
INV000762,2025-05-04,149323,SIP,8277,Delhi,Gurugram,T30,36-45,Female,29.8,UPI,VERIFIED,8277
INV003375,2025-05-04,118634,SIP,5607,Telangana,Hyderabad,T30,56+,Female,62.2,Mandate,VERIFIED,5607
INV002299,2025-05-04,148567,Redemption,24101,Karnataka,Mysore,B30,36-45,Female,26.8,UPI,VERIFIED,24101
INV000412,2025-05-04,148567,SIP,5398,Rajasthan,Udaipur,B30,18-25,Male,7.4,Net Banking,VERIFIED,5398
INV004399,2025-05-04,149322,Lumpsum,328688,Delhi,Noida,T30,56+,Female,52.3,Cheque,VERIFIED,328688
INV002535,2025-05-04,119094,Lumpsum,41875,Rajasthan,Udaipur,B30,36-45,Male,22.6,Mandate,VERIFIED,41875
INV001387,2025-05-04,119094,SIP,12272,Tamil Nadu,Chennai,T30,36-45,Male,37.4,Net Banking,VERIFIED,12272
INV002531,2025-05-04,125497,SIP,1730,Rajasthan,Udaipur,B30,36-45,Female,50.4,Net Banking,VERIFIED,1730
INV002899,2025-05-04,120503,SIP,2255,Punjab,Amritsar,B30,18-25,Male,7.6,Cheque,VERIFIED,2255
INV001923,2025-05-04,149324,Lumpsum,107616,Gujarat,Surat,T30,18-25,Female,4.0,Cheque,VERIFIED,107616
INV000651,2025-05-04,120505,SIP,912,Delhi,New Delhi,T30,18-25,Male,6.0,UPI,VERIFIED,912
INV000641,2025-05-04,119598,SIP,898,Punjab,Amritsar,B30,26-35,Male,14.5,Net Banking,VERIFIED,898
INV000321,2025-05-04,125498,Lumpsum,315107,Maharashtra,Mumbai,T30,26-35,Male,24.2,Mandate,VERIFIED,315107
